,STATION,DATE,ENTRY_DIFFS,EXIT_DIFFS
532,155 ST,2018-05-20,3235.0,2359.0
533,155 ST,2018-05-21,7248.0,4152.0
534,155 ST,2018-05-22,7232.0,4371.0
535,155 ST,2018-05-23,7492.0,4412.0
536,155 ST,2018-05-24,7429.0,4305.0
537,155 ST,2018-05-25,7570.0,4782.0
538,155 ST,2018-05-26,4192.0,3192.0
539,155 ST,2018-05-27,3190.0,2581.0
540,155 ST,2018-05-28,3956.0,2992.0
541,155 ST,2018-05-29,7343.0,4974.0
542,155 ST,2018-05-30,7744.0,5069.0
543,155 ST,2018-05-31,7663.0,4857.0
544,155 ST,2018-06-01,7793.0,5199.0
545,155 ST,2018-06-02,4712.0,3542.0
546,155 ST,2018-06-03,3541.0,2976.0
547,155 ST,2018-06-04,7350.0,4826.0
548,155 ST,2018-06-05,7458.0,4761.0
549,155 ST,2018-06-06,7550.0,5025.0
550,155 ST,2018-06-07,7280.0,4542.0
551,155 ST,2018-06-08,7832.0,4982.0
552,155 ST,2018-06-09,5527.0,3775.0
553,155 ST,2018-06-10,3582.0,2740.0
554,155 ST,2018-06-11,7230.0,4885.0
555,155 ST,2018-06-12,7557.0,5291.0
556,155 ST,2018-06-13,7635.0,5195.0
557,155 ST,2018-06-14,7690.0,5271.0
558,155 ST,2018-06-15,6118.0,2813.0
559,157 ST,2018-05-19,8305.0,5706.0
560,157 ST,2018-05-20,7409.0,5510.0
561,157 ST,2018-05-21,11640.0,8044.0
562,157 ST,2018-05-22,11846.0,8137.0
563,157 ST,2018-05-23,12451.0,8597.0
564,157 ST,2018-05-24,12145.0,8571.0
565,157 ST,2018-05-25,12144.0,7848.0
566,157 ST,2018-05-26,8387.0,5475.0
567,157 ST,2018-05-27,6609.0,4618.0
568,157 ST,2018-05-28,7536.0,5231.0
569,157 ST,2018-05-29,11644.0,7736.0
570,157 ST,2018-05-30,11990.0,7749.0
571,157 ST,2018-05-31,11965.0,7861.0
572,157 ST,2018-06-01,12334.0,7898.0
573,157 ST,2018-06-02,8946.0,5779.0
574,157 ST,2018-06-03,7414.0,5331.0
575,157 ST,2018-06-04,11641.0,7557.0
576,157 ST,2018-06-05,11981.0,7873.0
577,157 ST,2018-06-06,12275.0,7802.0
578,157 ST,2018-06-07,11708.0,7711.0
579,157 ST,2018-06-08,12251.0,7840.0
580,157 ST,2018-06-09,270.0,1018.0
581,157 ST,2018-06-10,5154.0,4352.0
582,157 ST,2018-06-11,11390.0,7579.0
583,157 ST,2018-06-12,11330.0,7218.0
584,157 ST,2018-06-13,11498.0,7636.0
585,157 ST,2018-06-14,11947.0,7659.0
586,157 ST,2018-06-15,10822.0,5792.0
587,161/YANKEE STAD,2018-05-19,15095.0,8696.0
588,161/YANKEE STAD,2018-05-20,9726.0,6080.0
589,161/YANKEE STAD,2018-05-21,21833.0,10904.0
590,161/YANKEE STAD,2018-05-22,21187.0,10895.0
591,161/YANKEE STAD,2018-05-23,22573.0,11347.0
592,161/YANKEE STAD,2018-05-24,22399.0,10781.0
593,161/YANKEE STAD,2018-05-25,39275.0,23628.0
594,161/YANKEE STAD,2018-05-26,26220.0,13148.0
595,161/YANKEE STAD,2018-05-27,21426.0,11808.0
596,161/YANKEE STAD,2018-05-28,24923.0,15130.0
597,161/YANKEE STAD,2018-05-29,37400.0,22132.0
598,161/YANKEE STAD,2018-05-30,39358.0,23512.0
599,161/YANKEE STAD,2018-05-31,21314.0,11036.0
600,161/YANKEE STAD,2018-06-01,21757.0,11546.0
601,161/YANKEE STAD,2018-06-02,17567.0,9681.0
602,161/YANKEE STAD,2018-06-03,9133.0,5544.0
603,161/YANKEE STAD,2018-06-04,21562.0,11168.0
604,161/YANKEE STAD,2018-06-05,21863.0,11792.0
605,161/YANKEE STAD,2018-06-06,22508.0,11927.0
606,161/YANKEE STAD,2018-06-07,21270.0,11248.0
607,161/YANKEE STAD,2018-06-08,21749.0,11148.0
608,161/YANKEE STAD,2018-06-09,20010.0,11866.0
609,161/YANKEE STAD,2018-06-10,9714.0,6483.0
610,161/YANKEE STAD,2018-06-11,22759.0,12277.0
611,161/YANKEE STAD,2018-06-12,38920.0,21672.0
612,161/YANKEE STAD,2018-06-13,36723.0,21408.0
613,161/YANKEE STAD,2018-06-14,37088.0,21647.0
614,161/YANKEE STAD,2018-06-15,18925.0,18805.0
615,167 ST,2018-05-19,11221.0,9236.0
616,167 ST,2018-05-20,9076.0,7982.0
617,167 ST,2018-05-21,18874.0,13865.0
618,167 ST,2018-05-22,18763.0,14078.0
619,167 ST,2018-05-23,19670.0,14628.0
620,167 ST,2018-05-24,19610.0,14373.0
621,167 ST,2018-05-25,19631.0,14387.0
622,167 ST,2018-05-26,11768.0,9531.0
623,167 ST,2018-05-27,8668.0,7014.0
624,167 ST,2018-05-28,10926.0,8244.0
625,167 ST,2018-05-29,19013.0,14060.0
626,167 ST,2018-05-30,19000.0,14040.0
627,167 ST,2018-05-31,19214.0,14043.0
628,167 ST,2018-06-01,19398.0,14563.0
629,167 ST,2018-06-02,12081.0,8424.0
630,167 ST,2018-06-03,9182.0,6253.0
631,167 ST,2018-06-04,18676.0,13459.0
632,167 ST,2018-06-05,18930.0,14101.0
633,167 ST,2018-06-06,19449.0,14160.0
634,167 ST,2018-06-07,18458.0,13608.0
635,167 ST,2018-06-08,19491.0,14127.0
636,167 ST,2018-06-09,12752.0,9960.0
637,167 ST,2018-06-10,9609.0,7533.0
638,167 ST,2018-06-11,18549.0,13234.0
639,167 ST,2018-06-12,19220.0,14132.0
640,167 ST,2018-06-13,18834.0,13538.0
641,167 ST,2018-06-14,19308.0,14129.0
642,167 ST,2018-06-15,16225.0,10674.0
643,168 ST,2018-05-19,24862.0,12490.0
644,168 ST,2018-05-20,21785.0,11715.0
645,168 ST,2018-05-21,26623.0,18857.0
646,168 ST,2018-05-22,27394.0,19409.0
647,168 ST,2018-05-23,28035.0,19464.0
648,168 ST,2018-05-24,28025.0,20029.0
649,168 ST,2018-05-25,26815.0,18583.0
650,168 ST,2018-05-26,24215.0,12368.0
651,168 ST,2018-05-27,17843.0,9469.0
652,168 ST,2018-05-28,21503.0,11157.0
653,168 ST,2018-05-29,27278.0,19212.0
654,168 ST,2018-05-30,28174.0,19866.0
655,168 ST,2018-05-31,28055.0,19296.0
656,168 ST,2018-06-01,28356.0,19122.0
657,168 ST,2018-06-02,26228.0,13078.0
658,168 ST,2018-06-03,20391.0,10847.0
659,168 ST,2018-06-04,27817.0,19486.0
660,168 ST,2018-06-05,29121.0,20652.0
661,168 ST,2018-06-06,28899.0,20894.0
662,168 ST,2018-06-07,27973.0,20830.0
663,168 ST,2018-06-08,27802.0,18957.0
664,168 ST,2018-06-09,18716.0,9385.0
665,168 ST,2018-06-10,12746.0,9126.0
666,168 ST,2018-06-11,27280.0,19899.0
667,168 ST,2018-06-12,28858.0,21820.0
668,168 ST,2018-06-13,28507.0,20882.0
669,168 ST,2018-06-14,28590.0,20578.0
670,168 ST,2018-06-15,24236.0,16269.0
671,169 ST,2018-05-19,4180.0,3789.0
672,169 ST,2018-05-20,3419.0,3127.0
673,169 ST,2018-05-21,8175.0,7156.0
674,169 ST,2018-05-22,8275.0,7571.0
675,169 ST,2018-05-23,8392.0,7436.0
676,169 ST,2018-05-24,8427.0,7498.0
677,169 ST,2018-05-25,8006.0,6703.0
678,169 ST,2018-05-26,4251.0,3867.0
679,169 ST,2018-05-27,3170.0,2935.0
680,169 ST,2018-05-28,3744.0,3418.0
681,169 ST,2018-05-29,7883.0,7559.0
682,169 ST,2018-05-30,8408.0,7335.0
683,169 ST,2018-05-31,8284.0,7273.0
684,169 ST,2018-06-01,8487.0,7199.0
685,169 ST,2018-06-02,4478.0,3598.0
686,169 ST,2018-06-03,3537.0,3013.0
687,169 ST,2018-06-04,8320.0,7189.0
688,169 ST,2018-06-05,7997.0,7193.0
689,169 ST,2018-06-06,8341.0,7556.0
690,169 ST,2018-06-07,7941.0,7064.0
691,169 ST,2018-06-08,8362.0,6991.0
692,169 ST,2018-06-09,4596.0,3763.0
693,169 ST,2018-06-10,3493.0,2971.0
694,169 ST,2018-06-11,8103.0,7297.0
695,169 ST,2018-06-12,8131.0,7187.0
696,169 ST,2018-06-13,8129.0,7235.0
697,169 ST,2018-06-14,8318.0,7372.0
698,169 ST,2018-06-15,6013.0,4722.0
699,170 ST,2018-05-19,8650.0,6833.0
700,170 ST,2018-05-20,7281.0,5506.0
701,170 ST,2018-05-21,15282.0,9951.0
702,170 ST,2018-05-22,15523.0,11815.0
703,170 ST,2018-05-23,16263.0,11875.0
704,170 ST,2018-05-24,15830.0,11026.0
705,170 ST,2018-05-25,15703.0,11742.0
706,170 ST,2018-05-26,9396.0,7622.0
707,170 ST,2018-05-27,6568.0,5134.0
708,170 ST,2018-05-28,8796.0,6785.0
709,170 ST,2018-05-29,15413.0,10274.0
710,170 ST,2018-05-30,15919.0,11791.0
711,170 ST,2018-05-31,15608.0,10789.0
712,170 ST,2018-06-01,15879.0,10895.0
713,170 ST,2018-06-02,9684.0,7849.0
714,170 ST,2018-06-03,7094.0,5898.0
715,170 ST,2018-06-04,15297.0,11990.0
716,170 ST,2018-06-05,15623.0,11538.0
717,170 ST,2018-06-06,15703.0,11286.0
718,170 ST,2018-06-07,14384.0,10596.0
719,170 ST,2018-06-08,16266.0,11418.0
720,170 ST,2018-06-09,10392.0,7931.0
721,170 ST,2018-06-10,7669.0,6248.0
722,170 ST,2018-06-11,15067.0,11765.0
723,170 ST,2018-06-12,15576.0,12042.0
724,170 ST,2018-06-13,15392.0,11117.0
725,170 ST,2018-06-14,15769.0,10933.0
726,170 ST,2018-06-15,13572.0,8333.0
727,174 ST,2018-05-19,3091.0,3488.0
728,174 ST,2018-05-20,2814.0,3217.0
729,174 ST,2018-05-21,5962.0,5853.0
730,174 ST,2018-05-22,5805.0,5511.0
731,174 ST,2018-05-23,6132.0,6195.0
732,174 ST,2018-05-24,6249.0,6011.0
733,174 ST,2018-05-25,5916.0,5984.0
734,174 ST,2018-05-26,2722.0,3633.0
735,174 ST,2018-05-27,1896.0,2538.0
736,174 ST,2018-05-28,3058.0,3540.0
737,174 ST,2018-05-29,5682.0,5578.0
738,174 ST,2018-05-30,5916.0,5673.0
739,174 ST,2018-05-31,5972.0,5684.0
740,174 ST,2018-06-01,6105.0,6146.0
741,174 ST,2018-06-02,2952.0,3744.0
742,174 ST,2018-06-03,2246.0,2831.0
743,174 ST,2018-06-04,5729.0,5587.0
744,174 ST,2018-06-05,5947.0,5688.0
745,174 ST,2018-06-06,5868.0,5885.0
746,174 ST,2018-06-07,5424.0,5389.0
747,174 ST,2018-06-08,5869.0,5827.0
748,174 ST,2018-06-09,3759.0,4238.0
749,174 ST,2018-06-10,2539.0,3411.0
750,174 ST,2018-06-11,5614.0,5714.0
751,174 ST,2018-06-12,6152.0,5611.0
752,174 ST,2018-06-13,5966.0,5634.0
753,174 ST,2018-06-14,5270.0,5156.0
754,174 ST,2018-06-15,4574.0,3819.0
755,174-175 STS,2018-05-19,2949.0,1101.0
756,174-175 STS,2018-05-20,2289.0,871.0
757,174-175 STS,2018-05-21,5246.0,1792.0
758,174-175 STS,2018-05-22,5300.0,1889.0
759,174-175 STS,2018-05-23,5468.0,1915.0
760,174-175 STS,2018-05-24,5423.0,1911.0
761,174-175 STS,2018-05-25,5455.0,1924.0
762,174-175 STS,2018-05-26,3107.0,1151.0
763,174-175 STS,2018-05-27,2151.0,798.0
764,174-175 STS,2018-05-28,2793.0,991.0
765,174-175 STS,2018-05-29,5319.0,2060.0
766,174-175 STS,2018-05-30,5500.0,2043.0
767,174-175 STS,2018-05-31,5336.0,2136.0
768,174-175 STS,2018-06-01,5643.0,2055.0
769,174-175 STS,2018-06-02,3305.0,1286.0
770,174-175 STS,2018-06-03,2538.0,1021.0
771,174-175 STS,2018-06-04,5297.0,2027.0
772,174-175 STS,2018-06-05,5523.0,2062.0
773,174-175 STS,2018-06-06,5430.0,2105.0
774,174-175 STS,2018-06-07,5183.0,2058.0
775,174-175 STS,2018-06-08,5643.0,2013.0
776,174-175 STS,2018-06-09,3261.0,1121.0
777,174-175 STS,2018-06-10,2472.0,883.0
778,174-175 STS,2018-06-11,5238.0,1929.0
779,174-175 STS,2018-06-12,5410.0,1880.0
780,174-175 STS,2018-06-13,5356.0,1930.0
781,174-175 STS,2018-06-14,5358.0,2031.0
782,174-175 STS,2018-06-15,4174.0,1261.0
783,175 ST,2018-05-19,22.0,19.0
784,175 ST,2018-05-21,12988.0,6204.0
785,175 ST,2018-05-22,13207.0,6475.0
786,175 ST,2018-05-23,13334.0,6262.0
787,175 ST,2018-05-24,13601.0,6209.0
788,175 ST,2018-05-25,13163.0,6318.0
789,175 ST,2018-05-26,3.0,3.0
790,175 ST,2018-05-27,1.0,9.0
791,175 ST,2018-05-28,8.0,8.0
792,175 ST,2018-05-29,12730.0,6296.0
793,175 ST,2018-05-30,12835.0,6334.0
794,175 ST,2018-05-31,9517.0,5562.0
795,175 ST,2018-06-01,11949.0,5937.0
796,175 ST,2018-06-02,2.0,1.0
797,175 ST,2018-06-04,12471.0,5833.0
798,175 ST,2018-06-05,13216.0,6312.0
799,175 ST,2018-06-06,11762.0,6180.0
800,175 ST,2018-06-07,13488.0,6490.0
801,175 ST,2018-06-08,13499.0,6579.0
802,175 ST,2018-06-09,8094.0,5141.0
803,175 ST,2018-06-10,6339.0,3934.0
804,175 ST,2018-06-11,12875.0,5894.0
805,175 ST,2018-06-12,13506.0,6448.0
806,175 ST,2018-06-13,13205.0,6221.0
807,175 ST,2018-06-14,13601.0,6252.0
808,175 ST,2018-06-15,12314.0,5108.0
809,176 ST,2018-05-19,3311.0,2255.0
810,176 ST,2018-05-20,2850.0,2024.0
811,176 ST,2018-05-21,5867.0,3314.0
812,176 ST,2018-05-22,5946.0,3255.0
813,176 ST,2018-05-23,6300.0,3487.0
814,176 ST,2018-05-24,6231.0,3409.0
815,176 ST,2018-05-25,6252.0,3386.0
816,176 ST,2018-05-26,3579.0,2251.0
817,176 ST,2018-05-27,2562.0,1895.0
818,176 ST,2018-05-28,3348.0,2162.0
819,176 ST,2018-05-29,6171.0,3410.0
820,176 ST,2018-05-30,6138.0,3314.0
821,176 ST,2018-05-31,5909.0,3237.0
822,176 ST,2018-06-01,5737.0,3073.0
823,176 ST,2018-06-02,3479.0,2448.0
824,176 ST,2018-06-03,2530.0,1899.0
825,176 ST,2018-06-04,5849.0,3218.0
826,176 ST,2018-06-05,6091.0,3182.0
827,176 ST,2018-06-06,6196.0,3330.0
828,176 ST,2018-06-07,5661.0,3004.0
829,176 ST,2018-06-08,6236.0,3382.0
830,176 ST,2018-06-09,3974.0,2464.0
831,176 ST,2018-06-10,2898.0,1992.0
832,176 ST,2018-06-11,5948.0,3263.0
833,176 ST,2018-06-12,6183.0,3443.0
834,176 ST,2018-06-13,6076.0,3333.0
835,176 ST,2018-06-14,6128.0,3541.0
836,176 ST,2018-06-15,5086.0,2380.0
837,18 AV,2018-05-19,7043.0,2906.0
838,18 AV,2018-05-20,6399.0,2554.0
839,18 AV,2018-05-21,12944.0,4079.0
840,18 AV,2018-05-22,13962.0,4437.0
841,18 AV,2018-05-23,13413.0,4411.0
842,18 AV,2018-05-24,14429.0,4586.0
843,18 AV,2018-05-25,14027.0,4467.0
844,18 AV,2018-05-26,7431.0,2953.0
845,18 AV,2018-05-27,5665.0,2324.0
846,18 AV,2018-05-28,7578.0,3016.0
847,18 AV,2018-05-29,14110.0,4477.0
848,18 AV,2018-05-30,14212.0,4440.0
849,18 AV,2018-05-31,14100.0,4470.0
850,18 AV,2018-06-01,13886.0,4234.0
851,18 AV,2018-06-02,6068.0,2047.0
852,18 AV,2018-06-03,5011.0,1933.0
853,18 AV,2018-06-04,13917.0,4457.0
854,18 AV,2018-06-05,14053.0,4385.0
855,18 AV,2018-06-06,14365.0,4542.0
856,18 AV,2018-06-07,16720.0,5826.0
857,18 AV,2018-06-08,10913.0,2972.0
858,18 AV,2018-06-09,6240.0,2124.0
859,18 AV,2018-06-10,5379.0,1919.0
860,18 AV,2018-06-11,13804.0,4742.0
861,18 AV,2018-06-12,14231.0,4702.0
862,18 AV,2018-06-13,14061.0,4448.0
863,18 AV,2018-06-14,14314.0,4691.0
864,18 AV,2018-06-15,12468.0,3788.0
865,18 ST,2018-05-19,5900.0,4323.0
866,18 ST,2018-05-20,4325.0,3261.0
867,18 ST,2018-05-21,8658.0,5225.0
868,18 ST,2018-05-22,9764.0,5895.0
869,18 ST,2018-05-23,9662.0,5845.0
870,18 ST,2018-05-24,9186.0,5775.0
871,18 ST,2018-05-25,7688.0,4780.0
872,18 ST,2018-05-26,3970.0,2938.0
873,18 ST,2018-05-27,3073.0,2319.0
874,18 ST,2018-05-28,3424.0,2555.0
875,18 ST,2018-05-29,8536.0,5259.0
876,18 ST,2018-05-30,9599.0,5909.0
877,18 ST,2018-05-31,9768.0,6126.0
878,18 ST,2018-06-01,9252.0,5728.0
879,18 ST,2018-06-02,4941.0,4011.0
880,18 ST,2018-06-03,3986.0,2481.0
881,18 ST,2018-06-04,8900.0,5390.0
882,18 ST,2018-06-05,9549.0,6035.0
883,18 ST,2018-06-06,9500.0,5916.0
884,18 ST,2018-06-07,9575.0,5710.0
885,18 ST,2018-06-08,9121.0,5593.0
886,18 ST,2018-06-09,4532.0,3167.0
887,18 ST,2018-06-10,3583.0,2446.0
888,18 ST,2018-06-11,8556.0,5186.0
889,18 ST,2018-06-12,8925.0,5434.0
890,18 ST,2018-06-13,9432.0,5628.0
891,18 ST,2018-06-14,9475.0,5539.0
892,18 ST,2018-06-15,7373.0,4746.0
893,181 ST,2018-05-19,10022.0,10779.0
894,181 ST,2018-05-20,8862.0,9568.0
895,181 ST,2018-05-21,21440.0,20228.0
896,181 ST,2018-05-22,22655.0,21444.0
897,181 ST,2018-05-23,23853.0,22288.0
898,181 ST,2018-05-24,23849.0,22403.0
899,181 ST,2018-05-25,22775.0,20227.0
900,181 ST,2018-05-26,10805.0,10970.0
901,181 ST,2018-05-27,8168.0,8729.0
902,181 ST,2018-05-28,10115.0,10119.0
903,181 ST,2018-05-29,22726.0,20490.0
904,181 ST,2018-05-30,23358.0,20933.0
905,181 ST,2018-05-31,22961.0,20614.0
906,181 ST,2018-06-01,23250.0,20724.0
907,181 ST,2018-06-02,11423.0,11922.0
908,181 ST,2018-06-03,9533.0,9994.0
909,181 ST,2018-06-04,22470.0,20452.0
910,181 ST,2018-06-05,23182.0,21557.0
911,181 ST,2018-06-06,23454.0,21024.0
912,181 ST,2018-06-07,22765.0,20642.0
913,181 ST,2018-06-08,23217.0,20990.0
914,181 ST,2018-06-09,8573.0,8014.0
915,181 ST,2018-06-10,10695.0,11450.0
916,181 ST,2018-06-11,22006.0,20186.0
917,181 ST,2018-06-12,23080.0,19966.0
918,181 ST,2018-06-13,22705.0,19926.0
919,181 ST,2018-06-14,23280.0,20238.0
920,181 ST,2018-06-15,20278.0,16293.0
921,182-183 STS,2018-05-19,3168.0,1080.0
922,182-183 STS,2018-05-20,2259.0,1006.0
923,182-183 STS,2018-05-21,4925.0,1502.0
924,182-183 STS,2018-05-22,4874.0,1454.0
925,182-183 STS,2018-05-23,5183.0,1541.0
926,182-183 STS,2018-05-24,5175.0,1504.0
927,182-183 STS,2018-05-25,5172.0,1505.0
928,182-183 STS,2018-05-26,3190.0,1078.0
929,182-183 STS,2018-05-27,2417.0,977.0
930,182-183 STS,2018-05-28,2961.0,1072.0
931,182-183 STS,2018-05-29,4915.0,1548.0
932,182-183 STS,2018-05-30,5290.0,1566.0
933,182-183 STS,2018-05-31,5078.0,1609.0
934,182-183 STS,2018-06-01,5487.0,1825.0
935,182-183 STS,2018-06-02,3196.0,1248.0
936,182-183 STS,2018-06-03,2589.0,1100.0
937,182-183 STS,2018-06-04,5006.0,1605.0
938,182-183 STS,2018-06-05,5191.0,1506.0
939,182-183 STS,2018-06-06,5304.0,1467.0
940,182-183 STS,2018-06-07,4848.0,1498.0
941,182-183 STS,2018-06-08,5234.0,1573.0
942,182-183 STS,2018-06-09,3321.0,1474.0
943,182-183 STS,2018-06-10,2595.0,1108.0
944,182-183 STS,2018-06-11,4793.0,1560.0
945,182-183 STS,2018-06-12,5143.0,1674.0
946,182-183 STS,2018-06-13,4961.0,1720.0
947,182-183 STS,2018-06-14,5038.0,1612.0
948,182-183 STS,2018-06-15,4361.0,1421.0
949,183 ST,2018-05-19,3650.0,2107.0
950,183 ST,2018-05-20,3188.0,1519.0
951,183 ST,2018-05-21,6107.0,3217.0
952,183 ST,2018-05-22,6131.0,3442.0
953,183 ST,2018-05-23,6307.0,3145.0
954,183 ST,2018-05-24,6262.0,3192.0
955,183 ST,2018-05-25,6289.0,3254.0
956,183 ST,2018-05-26,3699.0,2086.0
957,183 ST,2018-05-27,2809.0,1654.0
958,183 ST,2018-05-28,3669.0,2064.0
959,183 ST,2018-05-29,6076.0,3362.0
960,183 ST,2018-05-30,5436.0,3233.0
961,183 ST,2018-05-31,5823.0,3260.0
962,183 ST,2018-06-01,5367.0,2856.0
963,183 ST,2018-06-02,4007.0,2188.0
964,183 ST,2018-06-03,3093.0,1693.0
965,183 ST,2018-06-04,5463.0,2990.0
966,183 ST,2018-06-05,5468.0,3171.0
967,183 ST,2018-06-06,5528.0,3190.0
968,183 ST,2018-06-07,5734.0,3128.0
969,183 ST,2018-06-08,5513.0,3136.0
970,183 ST,2018-06-09,4283.0,2311.0
971,183 ST,2018-06-10,3165.0,1785.0
972,183 ST,2018-06-11,5756.0,2939.0
973,183 ST,2018-06-12,5885.0,3278.0
974,183 ST,2018-06-13,5823.0,3154.0
975,183 ST,2018-06-14,6083.0,3218.0
976,183 ST,2018-06-15,5203.0,2275.0
977,190 ST,2018-05-21,4722.0,1858.0
978,190 ST,2018-05-22,4886.0,1852.0
979,190 ST,2018-05-23,5122.0,1884.0
980,190 ST,2018-05-24,5150.0,1923.0
981,190 ST,2018-05-25,4846.0,1923.0
982,190 ST,2018-05-29,4859.0,1942.0
983,190 ST,2018-05-30,4951.0,1929.0
984,190 ST,2018-05-31,4844.0,1887.0
985,190 ST,2018-06-01,4911.0,1946.0
986,190 ST,2018-06-04,4600.0,1900.0
987,190 ST,2018-06-05,4936.0,2017.0
988,190 ST,2018-06-06,4908.0,1842.0
989,190 ST,2018-06-07,4846.0,1965.0
990,190 ST,2018-06-08,4923.0,2040.0
991,190 ST,2018-06-09,4382.0,2298.0
992,190 ST,2018-06-10,2389.0,1237.0
993,190 ST,2018-06-11,2777.0,636.0
994,190 ST,2018-06-12,2958.0,609.0
995,190 ST,2018-06-13,2784.0,471.0
996,190 ST,2018-06-14,2827.0,619.0
997,190 ST,2018-06-15,2614.0,558.0
998,191 ST,2018-05-19,6238.0,6847.0
999,191 ST,2018-05-20,5421.0,6107.0
1000,191 ST,2018-05-21,8125.0,9582.0
1001,191 ST,2018-05-22,8470.0,10172.0
1002,191 ST,2018-05-23,8794.0,10404.0
1003,191 ST,2018-05-24,8621.0,10431.0
1004,191 ST,2018-05-25,8339.0,9821.0
1005,191 ST,2018-05-26,6294.0,6678.0
1006,191 ST,2018-05-27,5088.0,5585.0
1007,191 ST,2018-05-28,5942.0,6464.0
1008,191 ST,2018-05-29,8422.0,10135.0
1009,191 ST,2018-05-30,8567.0,10071.0
1010,191 ST,2018-05-31,8618.0,10045.0
1011,191 ST,2018-06-01,8509.0,9953.0
1012,191 ST,2018-06-02,6799.0,7423.0
1013,191 ST,2018-06-03,5486.0,6278.0
1014,191 ST,2018-06-04,8449.0,9705.0
1015,191 ST,2018-06-05,8549.0,9828.0
1016,191 ST,2018-06-06,8478.0,10006.0
1017,191 ST,2018-06-07,8157.0,9200.0
1018,191 ST,2018-06-08,8442.0,9641.0
1019,191 ST,2018-06-09,245.0,1077.0
1020,191 ST,2018-06-10,3405.0,4177.0
1021,191 ST,2018-06-11,7991.0,9298.0
1022,191 ST,2018-06-12,8283.0,9276.0
1023,191 ST,2018-06-13,8283.0,9417.0
1024,191 ST,2018-06-14,8312.0,9419.0
1025,191 ST,2018-06-15,7115.0,6473.0
1026,2 AV,2018-05-19,3.0,9.0
1027,2 AV,2018-05-21,15175.0,14420.0
1028,2 AV,2018-05-22,16830.0,16488.0
1029,2 AV,2018-05-23,16934.0,16036.0
1030,2 AV,2018-05-24,17664.0,17442.0
1031,2 AV,2018-05-25,15252.0,15543.0
1032,2 AV,2018-05-26,20.0,42.0
1033,2 AV,2018-05-27,87.0,129.0
1034,2 AV,2018-05-28,37.0,54.0
1035,2 AV,2018-05-29,14929.0,14643.0
1036,2 AV,2018-05-30,16763.0,16287.0
1037,2 AV,2018-05-31,17088.0,16804.0
1038,2 AV,2018-06-01,15453.0,16741.0
1039,2 AV,2018-06-02,9.0,19.0
1040,2 AV,2018-06-03,50.0,71.0
1041,2 AV,2018-06-04,15069.0,14356.0
1042,2 AV,2018-06-05,16542.0,15914.0
1043,2 AV,2018-06-06,17519.0,16643.0
1044,2 AV,2018-06-07,17460.0,17081.0
1045,2 AV,2018-06-08,18179.0,18385.0
1046,2 AV,2018-06-09,11847.0,12749.0
1047,2 AV,2018-06-10,10175.0,9600.0
1048,2 AV,2018-06-11,15207.0,14796.0
1049,2 AV,2018-06-12,16867.0,16180.0
1050,2 AV,2018-06-13,17166.0,16782.0
1051,2 AV,2018-06-14,18118.0,17596.0
1052,2 AV,2018-06-15,13990.0,14086.0
1053,20 AV,2018-05-19,3727.0,1069.0
1054,20 AV,2018-05-20,4450.0,1734.0
1055,20 AV,2018-05-21,8917.0,3199.0
1056,20 AV,2018-05-22,8988.0,3240.0
1057,20 AV,2018-05-23,9322.0,3018.0
1058,20 AV,2018-05-24,9378.0,3150.0
1059,20 AV,2018-05-25,9060.0,2885.0
1060,20 AV,2018-05-26,5351.0,1796.0
1061,20 AV,2018-05-27,3774.0,1386.0
1062,20 AV,2018-05-28,5033.0,1705.0
1063,20 AV,2018-05-29,9077.0,2817.0
1064,20 AV,2018-05-30,9225.0,2813.0
1065,20 AV,2018-05-31,9086.0,2859.0
1066,20 AV,2018-06-01,8752.0,2559.0
1067,20 AV,2018-06-02,3251.0,1007.0
1068,20 AV,2018-06-03,2795.0,854.0
1069,20 AV,2018-06-04,8958.0,2822.0
1070,20 AV,2018-06-05,8982.0,2628.0
1071,20 AV,2018-06-06,9228.0,2847.0
1072,20 AV,2018-06-07,8763.0,2673.0
1073,20 AV,2018-06-08,9097.0,2459.0
1074,20 AV,2018-06-09,3492.0,1078.0
1075,20 AV,2018-06-10,2796.0,900.0
1076,20 AV,2018-06-11,9089.0,2802.0
1077,20 AV,2018-06-12,9460.0,2735.0
1078,20 AV,2018-06-13,9009.0,2637.0
1079,20 AV,2018-06-14,9099.0,2676.0
1080,20 AV,2018-06-15,7905.0,2065.0
1081,207 ST,2018-05-19,5573.0,2562.0
1082,207 ST,2018-05-20,5377.0,2441.0
1083,207 ST,2018-05-21,7003.0,3346.0
1084,207 ST,2018-05-22,6823.0,3429.0
1085,207 ST,2018-05-23,7177.0,3572.0
1086,207 ST,2018-05-24,7272.0,3655.0
1087,207 ST,2018-05-25,7206.0,3786.0
1088,207 ST,2018-05-26,6293.0,2880.0
1089,207 ST,2018-05-27,4617.0,2128.0
1090,207 ST,2018-05-28,5731.0,2390.0
1091,207 ST,2018-05-29,7143.0,3452.0
1092,207 ST,2018-05-30,7155.0,3566.0
1093,207 ST,2018-05-31,6879.0,3386.0
1094,207 ST,2018-06-01,7270.0,3637.0
1095,207 ST,2018-06-02,6612.0,2970.0
1096,207 ST,2018-06-03,5441.0,2462.0
1097,207 ST,2018-06-04,6824.0,3371.0
1098,207 ST,2018-06-05,7125.0,3429.0
